Datum,Umsatz,feiertag,brueckentag,BW,BY,B,BB,HB,HH,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
2016-07-08,1017.6896698512468,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2016-07-09,1145.4783740033313,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2016-07-10,1225.052607709546,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
2016-07-11,1118.209394429929,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
2016-07-12,1057.792904279439,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
2016-07-13,1132.8519667134883,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
2016-07-14,1137.1464719251362,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
2016-07-15,1094.544495924935,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
2016-07-16,1314.0794354577429,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
2016-07-17,1373.681498415816,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
2016-07-19,1214.6280033659282,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1
2016-07-20,1148.5014069137453,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1
2016-07-21,1153.1849657971438,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2016-07-22,1195.9428019356742,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2016-07-23,1468.08625652237,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2016-07-24,1409.4974746850844,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
2016-07-25,1411.5554995440134,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-07-26,1442.1208839144829,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-07-27,1395.656762753965,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-07-28,1497.9496491149862,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-07-29,1461.7861117915459,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-07-30,1569.077505749603,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-07-31,1602.4977578555713,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-01,1500.207350214479,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-02,1469.7815546795648,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-03,1460.660036853997,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-08-04,1445.239423342138,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
2016-08-05,1429.284582709712,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
2016-08-06,1579.818237530857,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2016-08-07,1647.139931297143,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2016-08-08,1510.026798115111,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2016-08-09,1510.9484695102203,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2016-08-10,1581.167227677361,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
2016-08-11,1657.4259469511148,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-12,1560.551041603761,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-13,2014.038470118378,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-16,1321.9270851308286,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-17,1347.0931699940152,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-18,1303.121735425074,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-19,1404.218955180435,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-20,1760.7414588107447,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-21,1424.0065212821444,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-22,1095.9528307497624,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-23,1008.7480718102684,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0
2016-08-24,1096.0874107435448,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0
2016-08-25,1046.5838819865155,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0
2016-08-26,1105.4478418397325,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0
2016-08-27,1524.3243426740376,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0
2016-08-28,1383.2593538423948,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2016-08-29,964.535913126151,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2016-08-30,1035.4883117326349,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2016-08-31,1002.6284419557431,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
2016-09-01,1112.0040875387062,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
2016-09-02,1044.3714873754898,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
2016-09-03,1296.7770206536784,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2016-09-04,1159.1641157616975,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-05,962.064071037593,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-06,942.0816193050305,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-07,861.0060583970311,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-08,992.7898073382161,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-09,1099.887383916044,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-10,1272.3640116944093,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-11,1215.8774574927902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-12,1001.424738192962,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-13,955.528431178551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-14,949.5138835455884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-15,910.0251687302876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-16,968.8616236410679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-17,1143.4277691904945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-18,1243.648849537733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-19,893.181857858511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-20,1013.732656749768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-21,866.0212112328793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-22,890.4811118040632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23,962.220375219157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-24,968.824693519181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-25,1205.3018327204456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26,761.1166542042563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-27,829.901056469562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-28,890.678035912263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-29,820.9206142061239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-30,816.1924936525996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-01,1100.3104953206089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-02,1181.7241459327024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-03,1254.3433722778589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-10-04,945.0072716368412,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2016-10-05,872.9395338854519,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2016-10-06,885.9372642622252,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2016-10-07,950.2334689574849,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2016-10-08,997.8963986685884,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2016-10-09,1047.9403632551691,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2016-10-10,1009.3310450764502,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
2016-10-11,989.1632355639999,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
2016-10-12,969.2932365844256,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
2016-10-13,966.7554430344295,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
2016-10-14,887.9519933702995,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
2016-10-15,1049.627126212078,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
2016-10-16,1196.4395296950333,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
2016-10-17,1000.499540551999,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1
2016-10-18,981.5750722176789,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1
2016-10-19,978.0865200938773,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1
2016-10-20,957.6273776917177,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1
2016-10-21,903.6681945074929,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1
2016-10-22,1008.6022006829596,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1
2016-10-23,1123.329181333138,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0
2016-10-24,704.464020204281,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
2016-10-25,755.9773530966668,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
2016-10-26,782.7015505366317,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
2016-10-27,670.9143631752436,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
2016-10-28,731.4732717914787,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
2016-10-29,948.883040549303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2016-10-30,977.2374975244276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-31,837.8223186565143,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,756.1646273996967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-02,756.2684765212546,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-03,825.7489355275533,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-04,827.7506166623081,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-05,854.1189021579344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-06,1016.9284249438138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-07,783.2876694877696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-08,667.9782488051491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09,712.880446558501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-10,676.9099561116377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,719.7198881165381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-12,1015.5046768255237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-13,1215.0597211057122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-14,717.1955820785706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-15,697.3971577491182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-16,762.1250139932546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-17,792.4232907525757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-18,740.2664311130449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-19,789.288519488178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-20,1002.4646936250399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-21,848.7753841514486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-22,854.0179309123946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-23,700.9223006405177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-24,878.625266803621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-25,859.092277242525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-26,1006.6477361375611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-27,1191.0852670695958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-28,801.1985371272989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-29,820.7110335052779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-30,774.1068871175481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-01,781.0522774406077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-02,766.5133286458612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-03,910.7418289277291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,1081.2803974749108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-05,773.0046423450142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-06,834.3932774453962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-07,761.1523537609988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-08,862.7839613530219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-09,705.9639078785514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-10,968.0683559139717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-11,1192.1581998629788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-12,655.8906428705961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-13,735.4367030448489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-14,598.3909519348128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-15,750.9446011076722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-16,703.824641488759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-18,1452.8809776212129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19,700.3242116849947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2016-12-20,705.3913332279477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2016-12-21,772.732475268761,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2016-12-22,812.436964852556,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0
2016-12-23,1015.7007679456784,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2016-12-24,1053.3338518103399,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
2016-12-27,973.6022131048825,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-12-28,911.5036496476184,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-12-29,1120.5125597970537,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-12-30,1214.8176131584746,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016-12-31,2772.611848249342,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017-01-02,934.9707249894308,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2017-01-03,784.8799598101174,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
2017-01-04,871.0440798441357,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
2017-01-05,969.8305612056671,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0
2017-01-06,843.7847722145023,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0
2017-01-07,757.2921016801911,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-01-08,948.3255348002108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-09,654.3221353318573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-10,690.0088154034368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-11,525.9738316392518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-12,603.0077963842208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-13,715.1392118689012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-14,881.0291097658802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-15,1111.9145414536786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-16,681.0645678021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-17,613.5328114734024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-18,716.3612492230782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-19,685.4308587518259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-20,687.224834230881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-21,790.4903617098104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-22,979.4544665840662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-23,648.1523845885437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-24,712.7048841627588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-25,632.3257846781802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-26,762.0619928919831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-27,793.8861930791534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-28,1025.7531343268752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-29,950.4110401352527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-30,717.3791336601493,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
2017-01-31,716.5627065880647,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
2017-02-01,677.7481757747423,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-02,630.5792159962797,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-03,672.5802811550836,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-04,904.8050919459872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2017-02-05,951.3953524292847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-02-06,760.8139953044345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2017-02-07,804.047113334828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2017-02-08,762.3230950256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2017-02-09,772.3142823263565,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2017-02-10,833.5209695083952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2017-02-11,953.194567016368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2017-02-12,1013.228253332005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-02-13,766.8600392515557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-02-14,828.6197292563617,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-02-15,847.3074034779625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-02-16,912.0853208794713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-02-17,860.6754922633866,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-02-18,1281.56636706378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2017-02-19,1128.8515634541043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-20,645.0011874349485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-21,700.0907715782239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-22,575.158560683522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-23,698.328880975568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-24,862.0065018340022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017-02-25,886.428108866831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-26,1143.6329349820192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-27,822.3894098702433,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-02-28,649.2210721369989,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-01,704.5059684490416,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-02,755.8301933831688,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-03,779.5844617016119,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-04,850.9271467419971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017-03-05,951.0363569769106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-06,739.2784906487303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-07,692.8099507435704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-08,646.8062720134385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-09,716.3806477824952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-10,757.9075375674088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-11,910.017429014807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-12,1212.977089515366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-13,669.5710337167453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-14,721.0003936709697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-15,711.5527300844201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-16,684.9926006973071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-17,700.5733733534432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017-03-18,852.0473497737901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-19,871.984209027023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-20,630.3939652250475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-21,771.1069742794739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-22,709.960469926246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-23,694.4482919062851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-24,771.4350074496497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-25,911.7455267794348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-26,1112.1106505314624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-27,795.0588789524516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-28,870.1426470077239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-29,814.2985629540872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-30,764.7925876956604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-03-31,951.4465090107191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-01,1206.8008403568901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-02,1088.5639129885637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-04-03,854.8704576502256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-04,917.8350281464741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-05,734.8104529632747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-06,848.668997501353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017-04-07,890.4378690043627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017-04-08,1163.5535047857286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017-04-09,1257.7989678564727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2017-04-10,1047.4642139252098,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1
2017-04-11,979.0101779000737,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1
2017-04-12,963.0564527813173,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
